"file_name","V4","V6","V8","V16","V17"
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",-0.38561848,1.007123,-0.98505425,-0.8228223,0.497398
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",-0.4776155,-0.6397616,-0.77983594,-1.7318197,1.0046
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",0.16239196,-1.8396779,0.6551782,-2.0997126,1.6575787
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",-0.1587436,1.6771662,0.7682964,-1.4556643,0.7941703
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",-1.436244,1.2087396,1.7003053,-1.1770728,1.4798822
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",-1.9028133,0.5303842,2.0399532,-1.6595298,0.43871385
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",1.1696873,-1.0255259,0.93551207,-0.42537045,0.4960126
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",-0.3805884,0.0040467894,0.97609174,-1.2429881,2.04708
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",-0.2871425,-0.19884923,1.7519873,-2.1489747,0.46767518
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",-0.623308,0.13730317,1.2337813,-2.224854,1.1159943
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",-0.9929111,0.5498247,1.0009063,-2.1997073,1.9017601
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",-0.5462172,0.53898066,0.96290326,-2.1770215,1.2219732
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",1.0058757,0.35610902,1.1265513,-1.5977572,1.8785675
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",0.9807911,0.68827,0.11968076,-0.95890933,2.5733657
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",0.87450975,1.9618123,0.99185586,-1.354586,1.5904913
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",-0.4944779,-0.46966362,0.45459735,-1.8872292,0.81980103
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",-0.06589468,-0.38099816,0.41200754,-1.8236068,2.7147932
