"file_name","V4","V8","V10","V11","V12","V16"
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",0.8370445,1.078864,-1.264798,-1.2052622,0.94671714,-0.15680598
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",0.93134695,0.45824516,-3.5678606,-0.24787301,-0.7111918,-0.0011748038
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",1.347861,0.791675,-3.0327492,-0.5431767,-0.7817801,-0.2066643
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",1.7580032,1.3583918,-2.0223477,-0.7627748,-1.2749664,-0.46784157
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",0.3257279,0.904413,0.6192792,0.21604237,1.133532,-0.6281591
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",0.44094607,1.1585042,0.37452495,0.19577564,0.48224497,-0.5872515
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",0.610779,1.6922979,-1.1951979,0.79702437,1.0944842,-0.9425694
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",0.71474874,1.3217007,0.047526978,0.40335804,0.23455113,-0.45441636
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",1.3788382,1.5115871,0.626285,0.011427679,1.4200361,0.14864956
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",1.5767081,0.28302932,0.7886634,-0.49744704,1.4694669,0.11245401
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",0.7140942,1.6125065,0.15676971,0.46588975,0.86408913,-0.39002034
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",0.8997488,0.97155935,-1.4565732,-0.92434895,-0.46219152,-0.38702694
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",0.6437451,2.9119568,-0.73622906,0.023241915,1.7462112,-0.26020184
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",0.54076415,0.90013534,0.23429933,0.48561305,0.42987543,-0.44239858
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",0.49161175,0.7991147,0.41483006,0.060864918,0.914998,-0.4931052
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",1.1281813,0.036201112,-0.3349992,-0.053596206,0.96300733,-0.31482828
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",0.50453454,0.5555682,-0.34690145,0.3890431,0.9641549,-0.76870453
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",0.24536607,1.4683658,0.10410203,0.27626103,0.8514092,-0.58387303
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",0.44560727,1.5480659,-1.3339566,0.21038388,1.2899976,-0.6848239
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",0.5637206,1.2871127,-1.5827545,0.15217887,1.7982851,-0.9568726
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",0.2290732,2.1122327,-1.1641705,0.30515873,2.0935216,-0.7197741
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",0.03245843,0.8431082,-0.6673819,-0.229743,2.076817,-0.43824995
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",0.5049618,0.5688785,-0.086768866,-0.22129801,1.1155225,-0.25086382
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",0.9996423,1.3696291,0.1154374,-0.5169375,1.4897137,-0.0802518
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",1.7855163,-0.97353446,-0.8769716,0.34577632,0.047202997,0.53066885
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",0.95378727,-0.7788155,-1.38703,-0.42696092,-0.25318736,-0.2419476
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",1.6079886,0.54637975,-1.0866345,-0.41151443,-1.2108272,-0.15176876
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",1.7727123,2.3037422,-0.5353198,0.04287848,-1.1305835,0.12774439
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",1.220899,0.04085874,-0.95502806,-0.25857335,1.5782106,-0.25039178
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",1.0817356,1.1083653,-1.173513,-1.3531289,1.7920985,0.1670218
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",1.389432,1.0096731,-0.15709518,-1.8476396,1.6210252,0.017114658
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",0.4246668,1.2005081,0.052736986,0.91154146,0.09294375,-0.4786047
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",1.0087326,1.6095309,-1.2469852,-0.56425035,0.76304626,-0.18334419
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",1.8770622,1.2776476,0.19931923,-0.38941044,1.3327887,0.029822547
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",2.0226018,1.289022,-0.4897407,-0.70704955,1.1288013,-0.029877644
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",2.101057,1.3809268,-1.4625634,-0.98400855,1.2067478,0.12819518
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",2.0971544,0.9563508,-0.9327838,-0.66497064,1.2801197,0.22623514
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",1.1611686,1.5048574,-1.2124746,0.7068459,1.2794311,-0.95200795
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",0.7478977,1.02516,-2.3654478,0.7827662,0.60170233,-0.5447385
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",0.95066077,0.5126582,-1.8244625,0.6598574,1.8320785,-0.71473044
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",1.4821265,0.85611135,-0.3464258,-0.4124238,0.07904545,-0.4676398
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",1.6433251,1.9697982,-2.07879,-0.19808777,-0.078199044,-0.0064645074
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",1.8635583,1.4665987,-1.3019599,1.2914592,-1.3531662,0.037722547
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",0.8056422,0.6796675,-0.8340567,-0.018292338,-0.6194483,-0.78133166
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",0.92202914,0.7928884,-0.93434966,-0.1315847,0.16629991,-0.9038778
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",1.3973315,-0.22909378,-0.32167134,0.39655775,0.48857623,0.050851513
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",1.2769824,1.2113237,-0.16097337,-0.21332325,1.5615904,-0.09451996
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",1.6800332,2.1885378,-0.3711725,0.12166829,-1.3311381,-0.15661843
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",1.2974838,1.3027897,0.42738423,-0.26592854,1.1516732,0.32382244
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",1.030968,1.7315106,-2.5265486,0.011896924,-0.65173614,-0.64751965
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",1.3582209,0.58124244,-1.3793173,-0.29806238,2.305029,-0.5409594
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",1.6506437,1.8359548,-1.362316,0.12879926,-0.41654128,-0.15840141
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",1.5639564,0.94376576,-0.22571029,-0.4560957,1.1407872,-0.055635523
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",1.40096,0.98405004,-0.079890475,-0.5049443,0.16939962,0.22124007
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",1.385211,0.8224042,0.22777392,-0.25271034,0.72569436,0.008985538
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",1.8790708,3.167576,-1.7972447,0.24858473,1.1522632,0.3183214
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",0.9925788,2.9703991,-1.3617566,0.47116545,0.3969562,-0.6507008
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",1.2358866,1.9229635,-0.75787914,0.13837293,0.7938715,-0.4414832
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",0.9105971,2.2613218,-1.4806713,0.43591547,1.3839483,-0.54054797
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",1.4843353,1.7664305,-0.82258505,-0.22652791,1.4370053,0.062198568
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$758$$image_0.jpg",1.3942227,0.40002662,-0.24466921,-0.70618147,-0.6217226,-0.07048984
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$820$$image_5.jpg",0.8660395,0.40677655,-1.0191385,0.04042214,1.3054159,-0.13601358
"Audi$$A5 Cabriolet$$2017$$Multicolour$$7_10$$730$$image_17.jpg",1.1717387,0.59653026,-1.1652453,-0.10227117,0.13138998,0.037153784
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$3$$image_4.jpg",1.6111617,1.5391269,-1.4330676,-1.3120931,0.3523445,-0.6148086
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$796$$image_2.jpg",0.4116517,1.7412881,-1.0394,-0.0545946,1.3296367,-0.8671615
"Audi$$A5$$2007$$Silver$$7_9$$448$$image_1.jpg",1.3826811,2.3915508,-0.22564597,-0.3215428,1.0309619,-0.05958123
"Audi$$A5$$2009$$White$$7_9$$311$$image_1.jpg",1.6178863,0.70095205,-0.15083791,-0.5011543,1.0946867,0.28595874
"Audi$$A5$$2010$$Grey$$7_9$$278$$image_4.jpg",1.6975675,1.1057341,-0.47360793,0.07566463,-1.3085754,-0.21992311
"Audi$$A5$$2015$$White$$7_9$$125$$image_0.jpg",1.5330048,2.2956307,-1.493061,-0.008125014,-0.88737357,0.23019472
"Audi$$A5$$2015$$White$$7_9$$704$$image_0.jpg",1.6447263,1.0595261,-2.5606196,-0.6610062,0.3171854,-0.03792281
"Audi$$A6 Allroad$$2008$$Black$$7_11$$151$$image_10.jpg",-0.009749021,2.3190324,2.5022156,0.29882863,0.1637859,-0.1422926
"Audi$$A6 Avant$$2008$$Silver$$7_11$$881$$image_10.jpg",1.5377578,1.2322221,0.10700399,0.32778767,1.5658767,-0.15913863
"Audi$$A6 Avant$$2011$$Silver$$7_11$$1085$$image_11.jpg",1.3567683,2.7328794,-0.30463284,0.45095593,-1.2119883,0.0070736893
"Audi$$A6 Avant$$2013$$White$$7_11$$711$$image_7.jpg",0.7570221,2.5457976,-1.9030749,0.42535353,-0.634561,-0.93446934
"Audi$$A6 Avant$$2013$$White$$7_11$$976$$image_2.jpg",1.4802781,0.6935853,-2.916229,-0.7922479,-0.33069938,-0.23229198
"Audi$$A6 Avant$$2014$$White$$7_11$$293$$image_2.jpg",1.1598454,2.1137173,-0.116702095,-1.3844842,2.3827534,-0.23352937
"Audi$$A6 Avant$$2014$$White$$7_11$$605$$image_4.jpg",1.7774339,1.4524928,-1.4614062,-0.5564958,1.9980569,-0.0793709
"Audi$$A6 Avant$$2015$$White$$7_11$$658$$image_0.jpg",1.6508447,0.29407674,-3.0315173,-0.25332916,-0.080460355,-0.017729145
"Audi$$A6 Avant$$2016$$White$$7_11$$1152$$image_7.jpg",1.6676478,1.5753593,-2.5223668,-0.22158192,1.6391875,0.12896071
"Audi$$A6 Avant$$2016$$White$$7_11$$427$$image_2.jpg",1.1121411,2.1732237,-2.0020335,0.59830695,1.510092,-0.5391863
"Audi$$A6 Avant$$2016$$White$$7_11$$745$$image_2.jpg",1.1044146,2.555279,-1.5646714,0.05658891,2.3016355,-0.46332392
"Audi$$A6 Avant$$2016$$White$$7_11$$768$$image_2.jpg",1.1044146,2.555279,-1.5646714,0.05658891,2.3016355,-0.46332392
"Audi$$A6 Avant$$2017$$White$$7_11$$1153$$image_5.jpg",1.3492231,1.0221357,-1.7681781,0.82137585,2.0348063,-0.79002386
"Audi$$A6 Avant$$2017$$White$$7_11$$1254$$image_4.jpg",1.965915,-0.18190555,-2.1858287,-0.17085351,1.4841683,-0.26501623
"Audi$$A6 Avant$$2017$$White$$7_11$$493$$image_0.jpg",1.8498098,1.6067734,-2.0891888,-0.8854809,0.9630033,0.18221936
"Audi$$A6 Avant$$2017$$White$$7_11$$532$$image_5.jpg",1.1447381,1.215765,-1.3606979,-1.1919422,2.220549,0.20480119
"Audi$$A6 Saloon$$2007$$Blue$$7_11$$1894$$image_3.jpg",1.4327867,0.8552151,-1.0107808,0.44468093,-0.6490586,0.07708137
"Audi$$A6 Saloon$$2008$$Unlisted$$7_11$$1666$$image_1.jpg",1.5190074,0.8698715,-0.6772827,0.52366924,0.74495417,0.3216794
"Audi$$A6 Saloon$$2012$$Silver$$7_11$$1400$$image_1.jpg",1.2882264,1.8683199,-1.7516901,0.048043698,-1.5816038,-0.86646336
"Audi$$A6 Saloon$$2012$$White$$7_11$$1849$$image_0.jpg",1.2329714,1.7560835,-1.1169349,-0.69077444,1.3558642,0.3155876
"Audi$$A6 Saloon$$2012$$White$$7_11$$2250$$image_0.jpg",1.1537335,2.5967877,-2.6653955,0.46144927,1.4437401,-0.38415685
"Audi$$A6 Saloon$$2013$$White$$7_11$$1418$$image_3.jpg",1.7384877,1.9535046,-1.0564736,-1.2084836,1.9902105,0.08453953
"Audi$$A6 Saloon$$2013$$White$$7_11$$2076$$image_6.jpg",1.3696306,1.3406272,-0.67793494,-0.6048471,0.65653557,-0.30075845
"Audi$$A6 Saloon$$2014$$White$$7_11$$1703$$image_0.jpg",1.0748084,2.0552497,-2.451959,-0.39014763,0.20498723,-0.2860199
"Audi$$A6 Saloon$$2014$$White$$7_11$$2099$$image_7.jpg",1.9522018,-0.20619312,-1.5140598,-0.62010825,1.4631703,0.08855571
"Audi$$A6 Saloon$$2014$$White$$7_11$$2499$$image_13.jpg",1.2277915,0.9713602,-1.5589081,-1.22597,1.6585543,-0.0063865
"Audi$$A6 Saloon$$2015$$White$$7_11$$1406$$image_5.jpg",1.6218399,0.07277298,-0.76651037,-0.5383514,0.91045696,-0.26250383
"Audi$$A6 Saloon$$2015$$White$$7_11$$1449$$image_1.jpg",1.3416004,1.7616774,-2.447206,-0.7958119,1.6116527,0.25397775
"Audi$$A6 Saloon$$2015$$White$$7_11$$2232$$image_8.jpg",1.7700272,0.16727443,-2.0797217,0.45058298,1.9608176,-0.5834005
"Audi$$A6 Saloon$$2016$$Silver$$7_11$$1812$$image_5.jpg",1.2759038,1.7854747,-1.2002491,0.8326048,1.2206316,-0.88085866
"Audi$$A6 Saloon$$2016$$White$$7_11$$2594$$image_5.jpg",1.3827055,1.8544707,-2.666499,-0.3830872,1.1038976,0.08420806
"Audi$$A6 Saloon$$2017$$White$$7_11$$1796$$image_5.jpg",1.1166289,1.9753044,-1.8858138,0.68994236,1.4184337,-0.9777692
"Audi$$A6 Saloon$$2017$$White$$7_11$$2534$$image_5.jpg",0.97759646,1.8306965,-1.6540447,0.5595884,1.4086812,-0.9535981
"Audi$$A6 Saloon$$2017$$White$$7_11$$2571$$image_5.jpg",0.75965077,1.6387522,-1.3352638,0.42270833,1.2912396,-0.77820724
"Audi$$A6 Saloon$$2017$$White$$7_11$$2584$$image_5.jpg",1.0303217,3.0896456,-1.43922,0.42362016,1.1438582,-0.62467825
"Audi$$A7$$2013$$Silver$$7_15$$184$$image_5.jpg",1.3324175,1.0370789,-0.7628239,0.86438906,1.2124183,-0.17022608
"Audi$$A7$$2014$$White$$7_15$$379$$image_6.jpg",2.1853423,2.1328413,-0.56678903,-0.4151252,1.4832402,0.42626172
"Audi$$A7$$2014$$White$$7_15$$633$$image_5.jpg",0.95810324,-0.26782477,-1.6345723,-0.9140235,1.6806128,0.03954949
"Audi$$A7$$2015$$Grey$$7_15$$112$$image_7.jpg",1.2412332,1.5929604,-0.07648194,-0.14052951,1.9170661,-0.47626874
"Audi$$A7$$2016$$Silver$$7_15$$32$$image_5.jpg",1.3706586,1.9319167,-0.0957465,0.34215513,1.4367853,-0.69873357
"Audi$$A7$$2017$$Grey$$7_15$$543$$image_5.jpg",1.2918653,2.3963323,-0.48470548,0.8344519,0.29118526,-0.32416353
